,,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,20,20,20,21,21,21,22,22,22,23,23,23,24,24,24,25,25,25,26,26,26,27,27,27,28,28,28,29,29,29,30,30,30,31,31,31,32,32,32,33,33,33,34,34,34,35,35,35,36,36,36,37,37,37,38,38,38,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,44,44,44,45,45,45
Date,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z,x,y,z
2015-12-15,-0.12020000006305054,-0.029999999969732016,-0.04440000000001021,-0.00809999997727573,-0.07490000000689179,-0.05719999999999459,-0.0356000000028871,0.0027000000118277967,0.011700000000004707,0.29769999999552965,-0.7846000000135973,-0.2008000000000152,0.1551999999792315,-0.4067000000504777,-0.12289999999998713,-0.05559999996330589,-0.20339999999850988,-0.12279999999998381,-0.0023999999975785613,-0.2231000000028871,-0.026600000000001955,0.013399999996181577,-0.10910000000149012,-0.028500000000008185,0.021499999973457307,-0.0415999999968335,-0.0006999999999948159,0.04649999999674037,-0.051099999982398,-0.006700000000023465,0.01639999996405095,-0.025800000003073364,-0.04040000000000532,0.09210000006714836,-0.17999999999301508,-0.03350000000000364,0.044599999964702874,-0.3475999999791384,-0.109800000000007,0.059999999997671694,-0.1875,-0.012100000000003774,0.03800000000046566,-0.06809999997494742,0.2716000000000065,-0.06719999999040738,0.060799999977461994,-0.019100000000008777,-0.053899999998975545,0.11780000000726432,0.018699999999995498,0.08889999997336417,-0.045600000012200326,0.0011999999999972033,-0.06930000003194436,-0.04920000000856817,-0.015100000000003888,0.0572999999858439,-0.044200000003911555,-0.04579999999999984,-0.04860000003827736,-0.030700000002980232,-0.019499999999993634,-0.07049999997252598,0.12300000002142042,0.03640000000000043,-0.06400000001303852,0.004499999980907887,0.04460000000000264,0.010700000042561442,-0.28919999999925494,-0.12890000000001578,0.027599999972153455,-0.14559999998891726,-0.08379999999999654,0.050900000031106174,-0.11949999997159466,-0.10250000000002046,0.005400000023655593,-0.04449999995995313,0.01099999999999568,0.07829999999376014,0.005000000004656613,0.1209999999999809,0.13370000006398186,-0.1919000000343658,-0.08490000000000464,0.0017000000225380063,-0.6389000000199303,-0.1314000000000135,0.3099999999976717,-0.4580000000423752,-0.2004000000000019,-0.010100000014062971,-0.05259999993722886,-0.0397999999999854,-0.002100000041536987,-0.02909999992698431,-0.01469999999999061,-0.0007999999797903001,-0.11019999999552965,-0.026600000000001955,-0.04139999998733401,-0.40959999995538965,-0.16909999999998604,-0.05819999997038394,-0.018900000024586916,0.0030000000000001137,0.02470000000903383,-0.024200000043492764,-0.05200000000000671,-0.06280000001424924,-0.08480000001145527,0.230700000000013,-0.6099999999860302,-4.6652999999932945,-1.0773999999999972,1.2160000000149012,-2.534800000023097,-1.1962999999999937,0.29849999997531995,-0.44180000002961606,-0.06640000000000157,0.26600000000325963,-0.799799999978859,-0.1745000000000232,0.27000000001862645,-0.5751000000163913,-0.13220000000001164,0.45409999997355044,-0.9528000000282191,-0.12009999999997945,1.3997000000090338,-3.7276999999885447,-2.265999999999991
2016-03-10,-0.08720000000903383,0.05009999999310821,0.031799999999989836,0.018099999986588955,-0.004799999995157123,0.028999999999996362,0.005199999955948442,-0.02929999999469146,0.4099999999999966,0.3240999999688938,-0.8320999999414198,-0.19849999999999568,0.1275000000023283,-0.4051000000326894,-0.07579999999998677,-0.051500000001396984,-0.2749999999650754,-0.1273999999999944,0.030900000012479722,-0.24819999997271225,-0.030699999999995953,0.014599999994970858,-0.06479999999282882,-0.009800000000012687,0.03839999996125698,-0.06589999998686835,0.03860000000000241,0.06560000003082678,-0.060600000026170164,0.034300000000001774,0.053699999989476055,-0.06819999997969717,-0.04249999999998977,0.1025000000372529,-0.2547999999951571,-0.022799999999989495,0.045799999963492155,-0.40470000001369044,-0.12510000000000332,0.0617000000202097,-0.22239999996963888,0.0007999999999981355,0.04810000001452863,-0.09049999999115244,0.2896000000000072,-0.06859999999869615,0.12180000002263114,0.0043999999999897454,-0.07909999997355044,0.08620000001974404,-0.01839999999999975,0.08889999997336417,-0.045600000012200326,0.0011999999999972033,0.02019999996991828,0.026800000050570816,0.0030000000000001137,0.019099999975878745,0.02039999997941777,-0.0033999999999991815,-0.02950000000419095,-0.016299999959301203,-0.05129999999999768,-0.04879999998956919,0.21510000003036112,-0.028700000000000614,-0.04310000000987202,0.016099999949801713,0.0543999999999869,0.017300000006798655,-0.3113000000012107,-0.11100000000001842,0.06809999991673976,-0.20089999999618158,-0.046899999999993724,0.0981000000028871,-0.1352999999653548,-0.06430000000000291,0.016100000008009374,-0.05299999995622784,0.019700000000000273,0.12369999999646097,-0.026199999963864684,0.07469999999997867,0.19709999999031425,-0.2705000000423752,-0.11480000000000246,0.05200000002514571,-0.7569999999832362,-0.11990000000000123,0.3752999999560416,-0.5699000000022352,-0.2592999999999961,-0.013200000044889748,-0.057699999946635216,-0.015199999999992997,0.018099999986588955,-0.02989999996498227,-0.014499999999998181,0.2966000000014901,-0.8392000000458211,-0.25310000000000343,-0.06819999997969717,-0.40859999996609986,-0.17319999999999425,-0.003499999991618097,-0.03640000004088506,-0.030299999999996885,0.011100000003352761,-0.021600000036414713,-0.0858999999999952,-0.00650000007590279,-0.04470000002766028,0.2230000000000132,-0.7111000000149943,-5.177299999981187,-1.2804000000000144,1.2822000000160187,-2.7665000000270084,-1.3273999999999972,0.35899999999674037,-0.5157999999937601,-0.07679999999999154,0.3744000000297092,-0.9406999999773689,-0.3100000000000023,0.3984000000054948,-0.739800000039395,-0.15909999999999513,0.637300000002142,-1.2972000000299886,-0.16969999999997754,1.6471000000019558,-4.379100000020117,-2.5390999999999906
2016-04-21,-0.053300000028684735,0.0018000000272877514,0.024600000000006617,0.02750000002561137,-0.04979999997885898,0.005799999999993588,0.008600000001024455,-0.034899999969638884,0.4163999999999959,0.3252999999676831,-0.8395000000018626,-0.18420000000000414,0.11170000000856817,-0.4241000000038184,-0.05269999999998731,-0.03339999995660037,-0.26809999998658895,-0.09839999999999804,0.021500000031664968,-0.39100000000325963,0.0,0.24599999998463318,-0.48070000001462176,-0.16480000000001382,-0.019499999994877726,-0.0545999999740161,0.03370000000001028,0.06880000000819564,-0.07349999999860302,0.07540000000000191,0.4882000000216067,-1.0048999999999069,-0.09069999999999823,0.13900000002468005,-0.5837000000174157,0.0257000000000005,-0.4725000000325963,-0.5429000000003725,-0.09010000000000673,0.04370000003837049,-0.23420000000623986,0.03849999999999909,0.05749999999534339,-0.09149999998044223,0.31919999999999504,-0.0787999999593012,0.09669999999459833,0.018999999999991246,-0.08439999999245629,0.07349999999860302,0.014799999999993929,0.08889999997336417,-0.045600000012200326,0.0011999999999972033,-0.06739999999990687,-0.01639999996405095,0.041100000000000136,-0.005300000018905848,0.022400000016205013,0.011700000000004707,-0.030300000042188913,-0.027599999972153455,-0.014199999999988222,-0.04119999997783452,0.2449000000488013,0.05750000000000455,-0.06719999999040738,0.011699999973643571,0.06800000000001205,0.023099999991245568,-0.3227000000188127,-0.09149999999999636,0.26739999995334074,-0.6277999999583699,-0.01300000000000523,0.6827000000048429,-1.2532999999821186,-0.03660000000002128,0.012999999977182597,-0.06649999995715916,0.061199999999985266,0.10519999999087304,-0.07179999997606501,0.1413000000000011,0.739899999985937,-1.2203000000445172,0.07949999999999591,0.17920000001322478,-0.9760999999707565,-0.15870000000001028,0.41169999999692664,-0.6235999999917112,-0.23670000000001323,-0.03740000003017485,-0.08100000000558794,0.028400000000004866,-0.002800000016577542,-0.05280000000493601,0.028800000000003934,0.27779999998165295,-0.9119000000064261,-0.26770000000000493,-0.043000000005122274,-0.39239999995334074,-0.09969999999998436,-0.034700000018347055,-0.0537999999942258,0.02590000000000714,0.0,-0.028300000063609332,-0.03300000000000125,-0.022499999962747097,-0.08680000004824251,0.22210000000001173,-0.7655999999842606,-5.4390000000130385,-1.3171000000000106,1.3089000000036322,-2.9807000000146218,-1.3926000000000016,0.4395999999833293,-0.5703000000212342,-0.016999999999995907,0.3769999999785796,-1.0313999999780208,-0.25260000000000105,0.5043999999761581,-0.9882000000216067,-0.07740000000001146,0.9416999999666587,-1.8073000000440516,-0.05489999999997508,1.8523000000277534,-5.008399999991525,-2.785599999999988
2016-06-30,-0.05560000002151355,-0.044400000013411045,-0.04970000000000141,0.031100000021979213,-0.016499999968800694,-0.004800000000003024,0.022100000001955777,-0.015399999974761158,0.3961999999999932,0.3302999999723397,-0.8542000000015832,-0.20700000000000784,0.1354999999748543,-0.41960000002291054,-0.06539999999998258,-0.04649999999674037,-0.30299999995622784,-0.12269999999998049,0.021999999997206032,-0.38900000002468005,-0.02800000000002001,0.3959000000031665,-0.6630000000004657,-0.2563000000000102,-0.03340000001480803,-0.08979999995790422,0.050299999999992906,0.06880000000819564,-0.07349999999860302,0.07540000000000191,0.6767000000108965,-1.4275999999954365,-0.14659999999997808,0.14980000001378357,-0.6896999999880791,-0.007399999999989859,-0.4808000000193715,-0.5062000000034459,-0.10949999999999704,0.04830000002402812,-0.22690000000875443,0.01649999999997931,0.07069999998202547,-0.07869999995455146,0.2774000000000001,-0.07809999998426065,0.05009999999310821,-0.012300000000010414,-0.08460000000195578,0.10129999998025596,0.0707000000000022,0.08889999997336417,-0.045600000012200326,0.0011999999999972033,-0.015500000037718564,0.005799999984446913,0.017299999999991655,0.019499999994877726,0.0336999999708496,-0.012500000000002842,-0.0340000000433065,0.007400000002235174,0.017200000000002547,-0.037100000015925616,0.16040000005159527,0.023399999999995202,-0.05219999997643754,0.0002999999560415745,0.06229999999999336,0.036500000045634806,-0.3070999999763444,-0.11469999999999914,0.39989999996032566,-0.842899999988731,-0.018699999999995498,1.0007000000332482,-1.8092000000178814,-0.10070000000001755,0.019700000004377216,-0.05749999999534339,0.009999999999990905,0.10519999999087304,-0.07179999997606501,0.1413000000000011,0.739899999985937,-1.2203000000445172,0.07949999999999591,0.3722999999881722,-1.1525999999721535,-0.16599999999999682,0.4143000000040047,-0.622399999992922,-0.24540000000001783,-0.05560000002151355,-0.07089999999152496,-0.029200000000003,0.018999999971129,-0.03279999998630956,-0.003900000000001569,0.32260000001406297,-0.9360999999917112,-0.295100000000005,-0.023499999952036887,-0.40859999996609986,-0.15329999999998734,-0.033700000029057264,-0.043000000005122274,0.0040000000000048885,0.007199999992735684,-0.0035000000498257577,-0.01630000000000109,0.004199999966658652,-0.035499999998137355,0.23150000000001114,-0.7779999999911524,-5.42339999997057,-1.3730000000000047,1.3285000000032596,-2.995100000000093,-1.4215000000000089,0.42549999995389953,-0.6026999999885447,-0.04529999999999745,0.4098000000230968,-1.0106999999843538,-0.35060000000001423,0.2633999999961816,-1.2295000000158325,0.6341999999999928,1.0658999999868684,-2.058100000023842,-0.19959999999997535,1.9499000000068918,-5.283899999980349,-2.9240000000000066
2016-08-11,-0.05680000002030283,0.042799999995622784,-0.13470000000000937,-0.015200000023469329,-0.007099999987985939,-0.16450000000000387,-0.003600000054575503,-0.013099999981932342,0.18269999999999698,0.3477000000420958,-0.8278999999747612,-0.3978000000000037,0.14699999999720603,-0.43350000004284084,-0.2937999999999761,-0.04809999995632097,-0.26600000000325963,-0.2927999999999997,0.030399999988730997,-0.3742000000202097,-0.21160000000000423,0.3167999999714084,-0.7149999999674037,-0.4684000000000026,0.014299999980721623,-0.07850000000325963,-0.16569999999998686,0.06880000000819564,-0.07349999999860302,0.07540000000000191,0.6646000000182539,-1.458699999959208,-0.26089999999999236,0.16210000007413328,-0.7029000000329688,-0.26019999999999754,-0.45770000002812594,-0.48420000000623986,-0.30219999999999914,0.026399999973364174,-0.2171000000089407,-0.1851000000000056,0.04989999998360872,-0.10279999999329448,0.08289999999999509,-0.10149999998975545,0.13510000001406297,-0.13530000000000086,-0.09159999998519197,0.0692999999737367,-0.16450000000000387,0.08889999997336417,-0.045600000012200326,0.0011999999999972033,0.016100000008009374,0.010600000037811697,-0.16890000000000782,-0.010300000023562461,0.013600000005681068,-0.20250000000000057,-0.0408000000170432,-0.013199999986682087,-0.14929999999999666,-0.0667999999714084,0.22280000004684553,-0.1127000000000038,-0.045800000021699816,0.00139999995008111,-0.11530000000000484,0.06430000002728775,-0.33150000002933666,-0.2657000000000096,0.36409999994793907,-0.8242999999783933,-0.2032000000000096,1.035600000002887,-1.8024999999906868,-0.2213000000000136,0.007500000006984919,-0.03739999997196719,-0.16519999999999868,0.10519999999087304,-0.07179999997606501,0.1413000000000011,0.739899999985937,-1.2203000000445172,0.07949999999999591,0.228899999987334,-1.0697999999974854,-0.2939000000000078,0.40879999997559935,-0.6595000000088476,-0.42480000000000473,-0.034299999999348074,-0.06559999997261912,-0.20139999999999247,0.004099999961908907,-0.021299999963957816,-0.16449999999998965,0.3391999999876134,-0.9247000000323169,-0.4017000000000053,-0.04969999997410923,-0.38689999998314306,-0.26479999999999393,-0.05440000002272427,-0.0408000000170432,-0.1559000000000026,0.011600000027101487,0.0017999999690800905,-0.18240000000000123,-0.042799999995622784,-0.11590000003343448,0.017700000000004934,-0.7543000000296161,-5.42449999996461,-1.5206000000000017,1.3021000000298955,-3.014599999994971,-1.5604000000000013,0.3914999999688007,-0.5691000000224449,-0.2600999999999942,0.365300000004936,-1.0080999999772757,-0.47640000000001237,0.5126000000163913,-1.067700000014156,-0.30350000000001387,1.084900000016205,-2.0283000000054017,-0.3556999999999846,1.9743000000016764,-5.295099999988452,-3.0831000000000017
2016-09-22,-0.059999999997671694,-0.02039999997941777,-0.00730000000000075,0.033700000029057264,-0.024600000004284084,-0.018100000000004002,0.0025000000023283064,-0.021099999954458326,0.3328999999999951,0.3409000000101514,-0.8544000000110827,-0.21300000000000807,0.14699999999720603,-0.43350000004284084,-0.2937999999999761,-0.033899999980349094,-0.3127999999560416,-0.1606999999999914,0.07550000003539026,-0.3839000000152737,-0.037800000000004275,0.3393999999971129,-0.7884999999660067,-0.2872000000000128,0.06779999996069819,-0.09490000002551824,-0.039299999999997226,0.06880000000819564,-0.07349999999860302,0.07540000000000191,0.7145000000018626,-1.509699999995064,-0.16249999999999432,0.17770000000018626,-0.7166999999899417,-0.11490000000000578,-0.4751999999862164,-0.5112000000081025,-0.12510000000000332,0.04850000003352761,-0.2213999999803491,-0.004099999999993997,0.10490000003483146,-0.08279999997466803,0.26319999999999766,-0.0363999999826774,0.09230000001844019,-0.04579999999999984,-0.07500000001164153,0.05520000000251457,0.04800000000000182,0.08889999997336417,-0.045600000012200326,0.0011999999999972033,-0.02410000003874302,0.004500000039115548,-0.019100000000008777,0.006300000008195639,-0.003000000026077032,-0.01659999999999684,-0.01680000004125759,0.0023999999975785613,0.021000000000000796,-0.055099999997764826,0.15940000000409782,0.006000000000000227,-0.045800000021699816,0.00139999995008111,-0.11530000000000484,0.06380000000353903,-0.3425000000279397,-0.10190000000000055,0.38209999998798594,-0.8575999999884516,-0.05889999999999418,1.0543000000179745,-1.9184999999706633,-0.09909999999999286,-0.010300000023562461,-0.05659999995259568,-0.028899999999993042,0.10519999999087304,-0.07179999997606501,0.1413000000000011,1.0348000000230968,-1.7620000000461005,0.09650000000002024,0.2978000000002794,-1.1134999999776483,-0.18780000000000996,0.3777000000118278,-0.6724000000394881,-0.23050000000000637,-0.034299999999348074,-0.06559999997261912,-0.20139999999999247,-0.017700000025797635,-0.04939999995986,-0.028799999999989723,0.33950000000186265,-1.0438999999896623,-0.3020000000000067,-0.0746999999973923,-0.3778999999631196,-0.11739999999998929,-0.062000000034458935,-0.0918999999994412,-0.005200000000002092,0.009500000043772161,-0.021900000050663948,-0.039600000000007185,-0.02079999999841675,-0.06460000004153699,0.21690000000000964,-0.7409999999799766,-5.4474000000045635,-1.3304000000000116,1.329100000031758,-2.992599999997765,-1.439799999999991,0.3989999999757856,-0.5751000000163913,-0.11229999999999052,0.36219999997410923,-1.1389000000199303,-0.24630000000001928,0.518099999986589,-1.0962000000290573,-0.2313000000000045,1.0927999999839813,-2.0396000000764616,-0.0946999999999889,2.0381000000052154,-5.380999999993946,-2.983300000000014
2016-10-16,-0.022400000016205013,-0.0017999999690800905,-0.05120000000000857,-0.026200000022072345,-0.0017999999690800905,0.01279999999999859,-0.008200000040233135,-0.015699999989010394,0.31969999999999743,0.3581000000122003,-0.8169999999809079,-0.21250000000000568,0.16809999995166436,-0.44530000002123415,-0.11469999999999914,-0.0771999999997206,-0.33509999996749684,-0.16629999999997835,0.035100000037346035,-0.3779000000213273,-0.0706000000000131,0.3458000000100583,-0.6979999999748543,-0.28890000000001237,0.02870000002440065,-0.03360000002430752,-0.005799999999993588,0.0990000000456348,-0.05989999999292195,-0.011700000000018917,0.6978999999701045,-1.5397999999695458,-0.14069999999998117,0.178200000023935,-0.6781000000191852,-0.10839999999998895,-0.45170000003417954,-0.4786999999778345,-0.1262999999999863,0.06030000001192093,-0.1996999999973923,0.004400000000003956,0.03880000003846362,-0.06569999997736886,0.292500000000004,-0.10189999995054677,0.1481999999959953,0.03249999999999886,-0.06429999996908009,0.12119999999413267,0.029799999999994498,0.08889999997336417,-0.045600000012200326,0.0011999999999972033,-0.005100000009406358,0.014000000024680048,0.00910000000000366,-0.0016000000177882612,0.03249999997206032,-0.0012000000000114142,-0.044800000032410026,0.001500000013038516,0.015300000000010527,-0.06899999995948747,0.2345000000204891,0.052199999999999136,-0.025000000023283064,0.011199999949894845,0.052199999999999136,0.04370000003837049,-0.333600000012666,-0.1372000000000071,0.3852999999653548,-0.8355999999912456,-0.03999999999999204,1.0622000000439584,-1.833600000012666,-0.05700000000001637,-0.0003000000142492354,-0.045999999972991645,-0.02580000000000382,0.09419999999227002,-0.011499999964144081,0.06759999999999877,0.9848000000347383,-1.7635000000009313,0.1039000000000101,0.24969999998575076,-1.0671999999904074,-0.17090000000001737,0.42059999995399266,-0.6118000000133179,-0.2886000000000024,-0.043800000043120235,-0.05679999996209517,-0.03540000000000987,-0.018900000024586916,-0.004599999985657632,-0.01649999999999352,0.2947000000276603,-0.8845000000437722,-0.3007000000000062,-0.056699999957345426,-0.41049999999813735,-0.15569999999999595,-0.042400000034831464,-0.02410000003874302,-0.007800000000003138,0.011200000008102506,0.008799999952316284,-0.03170000000000073,-0.017300000006798655,-0.04590000002644956,0.17840000000001055,-0.7552000000141561,-5.415600000007544,-1.3840000000000003,1.325699999986682,-2.9562000000150874,-1.471500000000006,0.45679999998537824,-0.5859000000054948,-0.07259999999999422,0.3772999999928288,-1.0787000000127591,-0.248800000000017,0.5335999999660999,-1.0680000000284053,-0.2359000000000151,1.065100000007078,-2.0601000000024214,-0.17329999999998336,1.984500000020489,-5.287200000020675,-2.942200000000014
2016-11-29,-0.03619999997317791,-0.009199999971315265,0.00730000000000075,0.04090000002179295,-0.0408000000170432,-0.048699999999996635,0.0031999999773688614,-0.02649999997811392,0.4116999999999962,0.3334000000031665,-0.8518000000040047,-0.16920000000000357,0.16109999996842816,-0.46830000000773,-0.07649999999998158,-0.01839999994263053,-0.3188999999547377,-0.05649999999999977,0.03220000001601875,-0.4213999999919906,-0.023400000000009413,0.3481000000028871,-0.7481999999727122,-0.2780999999999949,0.05890000000363216,-0.094600000011269,-0.003999999999990678,0.05910000001313165,-0.0679000000236556,0.054099999999976944,0.7118999999947846,-1.61099999997532,-0.08689999999998577,0.1569000000017695,-0.772400000016205,-0.050299999999992906,-0.4997999999905005,-0.4979000000166707,-0.07189999999999941,0.025000000023283064,-0.25049999996554106,0.024399999999985766,0.037100000015925616,-0.10179999994579703,0.3211000000000013,-0.10329999995883554,0.09429999999701977,0.052299999999988245,-0.0787999999593012,0.08909999998286366,0.05740000000000123,0.09820000000763685,-0.083199999993667,0.007999999999995566,0.022799999976996332,-0.015200000023469329,0.032399999999995543,-0.0062000000034458935,0.01659999997355044,0.045200000000008345,-0.07510000001639128,-0.020299999974668026,0.039400000000000546,-0.07209999999031425,0.22900000005029142,0.0742000000000047,-0.014000000024680048,-0.041800000006332994,0.09499999999999886,0.021999999997206032,-0.3306999999913387,-0.08199999999999363,0.39079999999376014,-0.8961999999592081,-0.01830000000001064,1.1124000000418164,-1.9148999999742955,0.004400000000003956,0.010599999979604036,-0.05890000000363216,0.046699999999987085,0.1048999999766238,-0.03269999998155981,0.1127999999999929,1.0438999999896623,-1.8078000000095926,0.11700000000001864,0.3389999999781139,-1.2234000000171363,-0.19590000000002306,0.44129999994765967,-0.6542999999946915,-0.2635999999999967,-0.01600000000325963,-0.061599999957252294,0.005799999999993588,-0.02470000000903383,-0.029399999999441206,0.02179999999999893,0.27079999999841675,-0.9119000000064261,-0.27770000000001005,-0.14529999997466803,-0.42059999995399266,-0.09749999999999659,-0.054100000008475035,-0.04820000001927838,0.01290000000000191,0.03990000003250316,-0.09330000006593764,0.02200000000000557,-0.021500000031664968,-0.06840000004740432,0.2516999999999996,-0.7650000000139698,-5.445999999938067,-1.3323000000000036,1.2876999999862164,-3.013199999986682,-1.3755000000000024,0.3856999999843538,-0.5348000000230968,-0.08509999999999707,0.428200000023935,-1.049300000013318,-0.2680000000000007,0.508399999991525,-1.1006000000052154,-0.14029999999999632,1.1229000000166707,-2.048700000043027,-0.13749999999998863,1.9703999999910593,-5.336899999994785,-2.9225999999999885
2017-01-26,-0.03160000004572794,-0.027000000001862645,-0.04270000000001062,0.04710000002523884,-0.044799999974202365,-0.030299999999996885,0.007400000002235174,-0.031099999963771552,0.4017000000000053,0.32659999997122213,-0.8585999999777414,-0.17379999999999995,0.1638999999850057,-0.4628000000375323,-0.05910000000000082,-0.00929999997606501,-0.3225999999558553,-0.07409999999998718,0.033500000019557774,-0.43930000002728775,-0.016999999999995907,0.4506999999866821,-0.956899999990128,-0.334699999999998,0.06589999998686835,-0.10519999999087304,-0.0046999999999854936,0.06590000004507601,-0.07160000002477318,0.022499999999979536,0.8852000000188127,-1.8794999999809079,-0.1606999999999914,0.18110000004526228,-0.9113999999826774,-0.05480000000000018,-0.4905000000144355,-0.49270000000251457,-0.09319999999999595,0.04290000000037253,-0.24859999999171123,0.024299999999982447,0.04749999998603016,-0.1162999999942258,0.3222999999999985,-0.10639999998966232,0.0956000000005588,0.028300000000001546,-0.06229999999050051,0.10920000000623986,0.03440000000000509,0.055499999958556145,-0.1093000000109896,0.002300000000005298,0.006999999983236194,-0.03939999995054677,-0.037599999999997635,0.0032999999821186066,0.027000000001862645,0.007999999999995566,-0.0495000000228174,-0.012499999953433871,0.020700000000005048,-0.06990000000223517,0.229300000006333,0.06759999999999877,-0.04869999998481944,-0.023600000014994293,0.08969999999999345,0.020500000042375177,-0.34899999998742715,-0.09810000000001651,0.5060999999986961,-1.125499999965541,-0.040300000000002,1.2874000000301749,-2.2824999999720603,0.026299999999991996,-0.004599999985657632,-0.06750000000465661,0.021299999999996544,0.09590000001480803,-0.035499999998137355,0.06639999999998736,1.231499999994412,-2.1502000000327826,0.12520000000000664,0.354700000025332,-1.2179999999934807,-0.18730000000002178,0.4057999999495223,-0.6800999999977648,-0.26180000000002224,0.04119999997783452,-0.13189999997848645,-0.011699999999990496,-0.00810000003548339,-0.04190000001108274,-0.0016999999999995907,0.28490000002784654,-0.938800000003539,-0.30100000000000193,-0.06369999999878928,-0.4299999999930151,-0.12439999999999429,-0.05359999998472631,-0.054300000017974526,-0.009900000000001796,0.01600000000325963,-0.023000000044703484,0.007999999999995566,-0.03190000000176951,-0.09470000001601875,0.23280000000001166,-0.7593000000342727,-5.482499999983702,-1.2989000000000033,1.3374000000185333,-3.020699999993667,-1.4106999999999914,0.3978999999817461,-0.563800000003539,-0.06009999999999138,0.428200000023935,-1.049300000013318,-0.2680000000000007,0.5838999999687076,-1.2192000000504777,-0.1769000000000176,1.2509999999892898,-2.2881000000052154,-0.19879999999997722,2.049200000008568,-5.606199999980163,-3.054300000000012
2017-03-09,0.01859999995213002,0.016100000008009374,0.030199999999993565,0.08799999998882413,-0.05770000000484288,0.0016999999999995907,-0.002100000041536987,-0.03159999998752028,0.36780000000000257,0.3430999999982305,-0.8505000000004657,-0.2125999999999948,0.1994999999878928,-0.4427000000141561,-0.06819999999999027,0.03940000000875443,-0.3839999999618158,-0.07899999999997931,0.12890000001061708,-0.5267999999923632,-0.015399999999999636,0.6040999999968335,-1.275900000007823,-0.5463000000000022,-0.022200000006705523,-0.11690000002272427,0.015700000000009595,0.02570000005653128,-0.09529999998630956,0.004899999999992133,1.2956000000122003,-2.7199999999720603,-0.224899999999991,0.18110000004526228,-0.9113999999826774,-0.05480000000000018,-0.4317000000155531,-0.5547999999835156,-0.11359999999999104,0.03620000003138557,-0.20609999995213002,0.017499999999984084,0.053300000028684735,-0.061999999976251274,0.30859999999999843,-0.09440000000176951,0.033300000010058284,0.02049999999999841,-0.005599999974947423,0.06109999999171123,0.05389999999999873,0.05760000000009313,-0.09909999999217689,0.013400000000004297,0.01679999998304993,-0.03899999998975545,0.052499999999994884,0.05019999999785796,0.0102999999653548,0.019900000000006912,-0.0530000000144355,-0.09389999997802079,-0.042999999999992156,-0.011200000008102506,0.19610000000102445,0.041499999999999204,-0.05700000002980232,0.0,0.07280000000000086,0.10480000003008172,-0.41999999998370185,-0.11160000000000991,0.7949999999837019,-1.73599999997532,-0.11179999999998813,1.8570000000181608,-3.2655999999842606,-0.05180000000001428,0.024099999980535358,-0.1611999999731779,0.018100000000004002,0.0779999999795109,-0.05009999999310821,0.0987999999999829,1.7643999999854714,-3.074499999987893,0.13500000000001933,0.5252000000327826,-1.6001999999862164,-0.21420000000000528,0.4900999999954365,-0.7191000000457279,-0.2720000000000198,0.021299999963957816,-0.02219999994849786,-0.004400000000003956,-0.02290000003995374,-0.03680000000167638,0.022700000000000387,0.25550000002840534,-0.938300000037998,-0.3135000000000048,-0.06909999996423721,-0.4061999999685213,-0.11129999999999995,-0.08470000000670552,-0.044400000013411045,0.04189999999999827,0.025200000032782555,-0.07560000004014,0.001300000000000523,-0.06910000002244487,-0.168500000028871,0.21650000000001057,-0.7593000000342727,-5.452799999970011,-1.3595000000000113,1.3374000000185333,-3.020699999993667,-1.4106999999999914,0.4612999999662861,-0.6045000000158325,-0.05269999999998731,0.5107999999891035,-1.2868000000016764,-0.38470000000000937,0.8840000000200234,-1.6593000000575557,-0.2814999999999941,1.5689000000129454,-2.9610000000102445,-0.22889999999998167,2.337200000009034,-6.39010000001872,-3.4961000000000126
